False, Charging_F, 30-04-2018 15.00, 96
False, Charging_F, 30-04-2018 15.09, 99
False, Charging_F, 30-04-2018 16.00, 98
False, Charging_F, 30-04-2018 17.00, 94
False, Charging_F, 30-04-2018 18.00, 89
False, Charging_F, 30-04-2018 19.00, 85
False, Charging_F, 30-04-2018 20.00, 84
False, Charging_F, 30-04-2018 21.00, 82
False, Charging_F, 30-04-2018 22.00, 76
False, Charging_F, 30-04-2018 23.00, 72
False, Charging_F, 01-05-2018 00.00, 67
False, Charging_F, 01-05-2018 01.00, 63
False, Charging_F, 01-05-2018 02.00, 60
False, Charging_F, 01-05-2018 03.00, 60
False, Charging_F, 01-05-2018 04.00, 59
False, Charging_F, 01-05-2018 05.00, 56
False, Charging_F, 01-05-2018 06.00, 56
False, Charging_F, 01-05-2018 07.00, 55
False, Charging_F, 01-05-2018 08.00, 55
False, Charging_F, 01-05-2018 09.00, 43
False, Charging_F, 01-05-2018 10.00, 34
False, Charging_F, 01-05-2018 11.00, 24
False, Charging_F, 01-05-2018 12.00, 17
True, Charging, 01-05-2018 12.40, 13
False, Charging_F, 01-05-2018 13.00, 55
False, Charging_F, 01-05-2018 13.26, 92
False, Charging_F, 01-05-2018 14.00, 90
False, Charging_F, 01-05-2018 15.00, 87
False, Charging_F, 01-05-2018 16.00, 84
False, Charging_F, 01-05-2018 17.00, 80
False, Charging_F, 01-05-2018 18.00, 76
False, Charging_F, 01-05-2018 19.00, 74
False, Charging_F, 01-05-2018 20.00, 72
False, Charging_F, 01-05-2018 21.00, 70
False, Charging_F, 01-05-2018 22.00, 65
False, Charging_F, 01-05-2018 23.00, 59
False, Charging_F, 02-05-2018 00.00, 53
False, Charging_F, 02-05-2018 01.00, 49
False, Charging_F, 02-05-2018 02.00, 44
False, Charging_F, 02-05-2018 03.00, 44
False, Charging_F, 02-05-2018 04.00, 43
False, Charging_F, 02-05-2018 05.00, 43
False, Charging_F, 02-05-2018 06.00, 42
False, Charging_F, 02-05-2018 07.00, 42
False, Charging_F, 02-05-2018 08.00, 39
False, Charging_F, 02-05-2018 09.00, 31
False, Charging_F, 02-05-2018 10.00, 26
False, Charging_F, 02-05-2018 11.00, 22
False, Charging_F, 02-05-2018 12.00, 18
False, Charging_F, 02-05-2018 13.00, 17
False, Charging_F, 02-05-2018 14.00, 16
True, Charging, 02-05-2018 14.56, 14
False, Charging_F, 02-05-2018 15.00, 21
False, Charging_F, 02-05-2018 15.09, 40
True, Charging, 02-05-2018 15.20, 40
False, Charging_F, 02-05-2018 15.36, 75
True, Charging, 02-05-2018 15.45, 74
False, Charging_F, 02-05-2018 16.00, 91
False, Charging_F, 02-05-2018 16.16, 98
False, Charging_F, 02-05-2018 17.00, 98
False, Charging_F, 02-05-2018 18.00, 93
False, Charging_F, 02-05-2018 19.00, 93
False, Charging_F, 02-05-2018 20.00, 91
False, Charging_F, 02-05-2018 21.00, 88
False, Charging_F, 02-05-2018 22.00, 82
False, Charging_F, 02-05-2018 23.00, 78
