03-05-2018 17.59, 35
03-05-2018 17.59, 5
03-05-2018 18.01, 81
03-05-2018 18.05, 17
03-05-2018 18.12, 4
03-05-2018 18.36, 1
03-05-2018 18.39, 126
03-05-2018 19.35, 29
03-05-2018 19.36, 0
03-05-2018 19.39, 191
03-05-2018 20.08, 1558
03-05-2018 20.09, 0
03-05-2018 20.21, 769
03-05-2018 20.41, 1133
03-05-2018 20.41, 0
03-05-2018 20.42, 81
03-05-2018 20.53, 613
03-05-2018 20.55, 0
03-05-2018 20.56, 88
03-05-2018 21.05, 91
03-05-2018 21.11, 0
03-05-2018 21.12, 11
03-05-2018 21.23, 601
03-05-2018 21.32, 121
03-05-2018 21.36, 109
03-05-2018 21.36, 4
03-05-2018 21.37, 9
03-05-2018 22.51, 1
03-05-2018 23.04, 754
03-05-2018 23.31, 29
03-05-2018 23.33, 20
03-05-2018 23.40, 121
03-05-2018 23.44, 9
03-05-2018 23.45, 10
03-05-2018 23.54, 484
03-05-2018 23.54, 1
03-05-2018 23.54, 10
03-05-2018 23.59, 30
03-05-2018 23.59, 15
03-05-2018 23.59, 11
04-05-2018 00.34, 26
04-05-2018 00.47, 3
04-05-2018 00.51, 10
04-05-2018 00.51, 1
04-05-2018 01.13, 1340
04-05-2018 01.13, 2
04-05-2018 01.19, 154
04-05-2018 09.00, 31
04-05-2018 09.10, 31
04-05-2018 09.17, 399
04-05-2018 09.20, 19
04-05-2018 09.22, 10
04-05-2018 10.13, 173
04-05-2018 10.13, 11
04-05-2018 10.32, 10
04-05-2018 10.32, 10
04-05-2018 10.37, 76
04-05-2018 10.42, 10
04-05-2018 11.00, 3
04-05-2018 11.10, 557
04-05-2018 11.11, 4
04-05-2018 11.11, 3
04-05-2018 11.18, 2
04-05-2018 11.42, 2
04-05-2018 11.49, 10
04-05-2018 11.57, 11
04-05-2018 11.57, 3
04-05-2018 11.59, 10
04-05-2018 12.02, 25
04-05-2018 12.12, 31
04-05-2018 12.14, 2
04-05-2018 12.22, 18
04-05-2018 12.34, 3
04-05-2018 12.59, 8
04-05-2018 13.26, 32
04-05-2018 13.27, 36
04-05-2018 13.27, 1
04-05-2018 13.30, 8
04-05-2018 15.21, 29
04-05-2018 15.42, 15
04-05-2018 16.04, 21
04-05-2018 16.24, 49
04-05-2018 16.36, 4
04-05-2018 16.36, 4
04-05-2018 16.37, 8
04-05-2018 16.41, 1
04-05-2018 16.41, 2
04-05-2018 16.49, 32
04-05-2018 16.51, 38
04-05-2018 16.52, 19
04-05-2018 17.00, 16
04-05-2018 17.01, 5
04-05-2018 17.10, 3
04-05-2018 17.17, 10
04-05-2018 17.30, 46
04-05-2018 17.34, 2
04-05-2018 17.56, 920
04-05-2018 18.00, 176
04-05-2018 18.01, 10
04-05-2018 18.04, 145
04-05-2018 18.04, 1
04-05-2018 18.07, 12
04-05-2018 18.12, 8
04-05-2018 18.12, 2
04-05-2018 18.29, 46
04-05-2018 18.46, 44
04-05-2018 18.46, 15
04-05-2018 18.47, 35
04-05-2018 18.48, 0
04-05-2018 18.48, 28
04-05-2018 20.01, 68
04-05-2018 20.20, 6
04-05-2018 20.42, 23
04-05-2018 20.43, 1
04-05-2018 20.43, 0
04-05-2018 20.44, 56
04-05-2018 20.54, 66
04-05-2018 21.46, 7
04-05-2018 22.09, 166
04-05-2018 22.18, 64
04-05-2018 22.19, 10
04-05-2018 22.21, 6
04-05-2018 22.54, 28
04-05-2018 23.01, 111
04-05-2018 23.37, 0
04-05-2018 23.40, 188
04-05-2018 23.57, 1
05-05-2018 00.23, 7
05-05-2018 00.53, 14
05-05-2018 10.00, 14
05-05-2018 11.49, 78
05-05-2018 12.01, 157
05-05-2018 12.19, 27
05-05-2018 13.03, 5
05-05-2018 13.06, 91
05-05-2018 13.06, 1
05-05-2018 13.58, 103
05-05-2018 14.13, 0
05-05-2018 14.14, 3
05-05-2018 14.20, 126
05-05-2018 15.27, 86
05-05-2018 15.35, 20
05-05-2018 15.49, 825
05-05-2018 15.53, 24
05-05-2018 15.55, 19
05-05-2018 15.55, 12
05-05-2018 15.56, 66
05-05-2018 16.08, 660
05-05-2018 16.27, 135
05-05-2018 16.34, 38
05-05-2018 16.38, 76
05-05-2018 16.39, 70
05-05-2018 16.42, 184
05-05-2018 16.51, 234
05-05-2018 17.03, 132
05-05-2018 17.12, 10
05-05-2018 17.15, 140
05-05-2018 17.51, 1251
05-05-2018 17.52, 64
05-05-2018 17.54, 29
05-05-2018 18.11, 29
05-05-2018 18.17, 131
05-05-2018 18.18, 83
05-05-2018 18.20, 76
05-05-2018 18.23, 29
05-05-2018 18.26, 13
05-05-2018 18.54, 299
05-05-2018 19.20, 1
05-05-2018 19.21, 37
05-05-2018 19.23, 38
05-05-2018 19.56, 7
05-05-2018 20.04, 19
05-05-2018 20.04, 3
05-05-2018 20.21, 978
05-05-2018 20.24, 215
05-05-2018 20.27, 121
05-05-2018 20.31, 74
05-05-2018 20.31, 6
05-05-2018 21.10, 1
05-05-2018 21.11, 102
05-05-2018 21.24, 668
05-05-2018 21.27, 28
05-05-2018 21.30, 176
05-05-2018 21.33, 149
05-05-2018 22.02, 252
05-05-2018 22.02, 11
05-05-2018 22.07, 6
05-05-2018 22.59, 104
05-05-2018 23.01, 42
05-05-2018 23.06, 235
05-05-2018 23.08, 18
05-05-2018 23.10, 15
